#time av_kernels_num std_dev
2.772000000000000000e+03 1.127400000000000091e+03 2.828851356999868827e+01
2.773000000000000000e+03 1.128099999999999909e+03 2.860926423381069839e+01
2.774000000000000000e+03 1.128500000000000000e+03 2.863302289315607752e+01
2.775000000000000000e+03 1.128700000000000045e+03 2.864978184908220271e+01
2.776000000000000000e+03 1.128700000000000045e+03 2.864978184908220271e+01
2.777000000000000000e+03 1.129000000000000000e+03 2.845347079004598356e+01
2.778000000000000000e+03 1.129599999999999909e+03 2.865379556009988704e+01
2.779000000000000000e+03 1.130000000000000000e+03 2.889636655359977979e+01
2.780000000000000000e+03 1.130299999999999955e+03 2.906217472936256385e+01
2.781000000000000000e+03 1.130500000000000000e+03 2.899051569048056720e+01
2.782000000000000000e+03 1.131000000000000000e+03 2.928139340946738400e+01
2.783000000000000000e+03 1.131299999999999955e+03 2.930546024207775702e+01
2.784000000000000000e+03 1.131799999999999955e+03 2.979194522014297419e+01
2.785000000000000000e+03 1.132099999999999909e+03 2.981090404533213700e+01
2.786000000000000000e+03 1.132400000000000091e+03 3.001399673485688879e+01
2.787000000000000000e+03 1.132500000000000000e+03 3.006077177984623816e+01
2.788000000000000000e+03 1.132799999999999955e+03 3.005262051801805612e+01
2.789000000000000000e+03 1.133299999999999955e+03 2.997682438151179340e+01
2.790000000000000000e+03 1.133500000000000000e+03 2.982364833483656952e+01
2.791000000000000000e+03 1.134000000000000000e+03 2.978925980953538044e+01
2.792000000000000000e+03 1.134599999999999909e+03 2.996731552875565896e+01
2.793000000000000000e+03 1.135000000000000000e+03 2.991989304793718674e+01
2.794000000000000000e+03 1.135299999999999955e+03 3.017962889102515334e+01
2.795000000000000000e+03 1.136000000000000000e+03 3.052867504494749440e+01
2.796000000000000000e+03 1.136500000000000000e+03 3.037515432059564091e+01
2.797000000000000000e+03 1.137000000000000000e+03 3.051556979641704359e+01
2.798000000000000000e+03 1.137599999999999909e+03 3.052277837943328365e+01
2.799000000000000000e+03 1.138099999999999909e+03 3.014780257332198943e+01
2.800000000000000000e+03 1.138200000000000045e+03 3.027804485101374254e+01
2.801000000000000000e+03 1.138500000000000000e+03 3.011727079268637652e+01
2.802000000000000000e+03 1.138900000000000091e+03 3.001149779667785822e+01
2.803000000000000000e+03 1.139400000000000091e+03 2.978657415682441467e+01
2.804000000000000000e+03 1.139700000000000045e+03 2.973230566235992356e+01
2.805000000000000000e+03 1.140000000000000000e+03 2.962431433805683767e+01
2.806000000000000000e+03 1.140599999999999909e+03 2.960810699791528222e+01
2.807000000000000000e+03 1.140799999999999955e+03 3.001599573560737255e+01
2.808000000000000000e+03 1.141299999999999955e+03 2.999683316618606099e+01
2.809000000000000000e+03 1.141799999999999955e+03 2.988243631299161862e+01
2.810000000000000000e+03 1.142000000000000000e+03 3.011312006418464549e+01
2.811000000000000000e+03 1.142200000000000045e+03 3.016554325716677454e+01
2.812000000000000000e+03 1.142299999999999955e+03 3.005677960128130621e+01
2.813000000000000000e+03 1.142599999999999909e+03 2.976642403783161939e+01
2.814000000000000000e+03 1.143000000000000000e+03 2.949576240750525002e+01
2.815000000000000000e+03 1.143500000000000000e+03 2.969932659169227662e+01
2.816000000000000000e+03 1.143799999999999955e+03 3.004263636900064327e+01
2.817000000000000000e+03 1.144299999999999955e+03 3.014979270243826903e+01
2.818000000000000000e+03 1.144200000000000045e+03 3.022515508645075144e+01
2.819000000000000000e+03 1.144500000000000000e+03 3.013386798935708910e+01
2.820000000000000000e+03 1.144900000000000091e+03 3.056942917360414214e+01
2.821000000000000000e+03 1.145099999999999909e+03 3.077482737563283166e+01
2.822000000000000000e+03 1.145599999999999909e+03 3.084542105402356071e+01
2.823000000000000000e+03 1.146200000000000045e+03 3.091536834650365151e+01
2.824000000000000000e+03 1.146799999999999955e+03 3.092183694414029915e+01
2.825000000000000000e+03 1.147299999999999955e+03 3.086114061404730435e+01
2.826000000000000000e+03 1.147599999999999909e+03 3.082920693109052124e+01
2.827000000000000000e+03 1.147900000000000091e+03 3.082677407709084250e+01
2.828000000000000000e+03 1.148400000000000091e+03 3.069918565695187596e+01
2.829000000000000000e+03 1.148799999999999955e+03 3.067507131206054538e+01
2.830000000000000000e+03 1.149099999999999909e+03 3.073580973392436988e+01
2.831000000000000000e+03 1.149500000000000000e+03 3.057858727933649945e+01
2.832000000000000000e+03 1.149599999999999909e+03 3.054897706961724069e+01
2.833000000000000000e+03 1.149900000000000091e+03 3.050393417249650341e+01
2.834000000000000000e+03 1.150099999999999909e+03 3.058578101013606698e+01
2.835000000000000000e+03 1.150099999999999909e+03 3.058578101013606698e+01
2.836000000000000000e+03 1.150400000000000091e+03 3.050639277266324001e+01
2.837000000000000000e+03 1.150700000000000045e+03 3.061715205566971321e+01
2.838000000000000000e+03 1.151099999999999909e+03 3.062172431461036837e+01
2.839000000000000000e+03 1.151500000000000000e+03 3.049672113523025985e+01
2.840000000000000000e+03 1.152000000000000000e+03 3.064963295049387781e+01
2.841000000000000000e+03 1.152299999999999955e+03 3.066610506732147812e+01
2.842000000000000000e+03 1.152599999999999909e+03 3.062090788987158518e+01
2.843000000000000000e+03 1.153099999999999909e+03 3.059231929749687851e+01
2.844000000000000000e+03 1.153500000000000000e+03 3.044092639851816173e+01
2.845000000000000000e+03 1.153700000000000045e+03 3.054848605086673885e+01
2.846000000000000000e+03 1.154000000000000000e+03 3.070830506556817596e+01
2.847000000000000000e+03 1.154500000000000000e+03 3.092652583139593503e+01
2.848000000000000000e+03 1.154799999999999955e+03 3.100903094261411752e+01
2.849000000000000000e+03 1.155500000000000000e+03 3.102337828154761112e+01
2.850000000000000000e+03 1.156000000000000000e+03 3.086421876542479481e+01
2.851000000000000000e+03 1.156200000000000045e+03 3.110562650068311896e+01
2.852000000000000000e+03 1.156400000000000091e+03 3.116472364709817100e+01
2.853000000000000000e+03 1.156799999999999955e+03 3.104770522921138465e+01
2.854000000000000000e+03 1.157099999999999909e+03 3.083001783976130028e+01
2.855000000000000000e+03 1.157599999999999909e+03 3.090695714560072460e+01
2.856000000000000000e+03 1.157900000000000091e+03 3.085595566499277709e+01
2.857000000000000000e+03 1.158200000000000045e+03 3.078246253956950795e+01
2.858000000000000000e+03 1.158299999999999955e+03 3.061388573833776050e+01
2.859000000000000000e+03 1.158700000000000045e+03 3.054848605086673885e+01
2.860000000000000000e+03 1.159099999999999909e+03 3.062498979591666881e+01
2.861000000000000000e+03 1.159500000000000000e+03 3.091035425225663857e+01
2.862000000000000000e+03 1.159900000000000091e+03 3.080730432868153201e+01
2.863000000000000000e+03 1.160299999999999955e+03 3.054193837987366678e+01
2.864000000000000000e+03 1.160700000000000045e+03 3.048294605185004258e+01
2.865000000000000000e+03 1.161099999999999909e+03 3.072279284179743897e+01
2.866000000000000000e+03 1.161299999999999955e+03 3.087733796816040055e+01
2.867000000000000000e+03 1.161599999999999909e+03 3.103610800342078946e+01
2.868000000000000000e+03 1.161799999999999955e+03 3.126275739598156278e+01
2.869000000000000000e+03 1.161799999999999955e+03 3.110884118703234336e+01
2.870000000000000000e+03 1.162000000000000000e+03 3.087393722867234302e+01
2.871000000000000000e+03 1.162299999999999955e+03 3.109678439967708385e+01
2.872000000000000000e+03 1.162599999999999909e+03 3.100709596205358665e+01
2.873000000000000000e+03 1.162900000000000091e+03 3.113021040725552169e+01
2.874000000000000000e+03 1.163299999999999955e+03 3.086438076488818893e+01
2.875000000000000000e+03 1.163799999999999955e+03 3.079220680626836426e+01
2.876000000000000000e+03 1.164200000000000045e+03 3.086681065481174358e+01
2.877000000000000000e+03 1.164799999999999955e+03 3.071416611272394448e+01
2.878000000000000000e+03 1.165299999999999955e+03 3.095173662333020204e+01
2.879000000000000000e+03 1.165599999999999909e+03 3.106831183054528367e+01
2.880000000000000000e+03 1.165700000000000045e+03 3.090647181416863276e+01
2.881000000000000000e+03 1.166200000000000045e+03 3.118268750444707749e+01
2.882000000000000000e+03 1.166900000000000091e+03 3.082028552755473783e+01
2.883000000000000000e+03 1.167400000000000091e+03 3.062743867841383860e+01
2.884000000000000000e+03 1.167700000000000045e+03 3.084817660737827083e+01
2.885000000000000000e+03 1.168000000000000000e+03 3.077336510685823612e+01
2.886000000000000000e+03 1.168400000000000091e+03 3.057188250664325579e+01
2.887000000000000000e+03 1.168799999999999955e+03 3.055748680765484337e+01
2.888000000000000000e+03 1.169099999999999909e+03 3.046128690649821991e+01
2.889000000000000000e+03 1.169400000000000091e+03 3.045061575732090375e+01
2.890000000000000000e+03 1.169599999999999909e+03 3.030577502721222061e+01
2.891000000000000000e+03 1.169900000000000091e+03 3.037581274632828610e+01
2.892000000000000000e+03 1.170200000000000045e+03 3.023507896467280531e+01
2.893000000000000000e+03 1.170700000000000045e+03 3.013320427700977078e+01
2.894000000000000000e+03 1.171299999999999955e+03 3.025243791829015549e+01
2.895000000000000000e+03 1.171599999999999909e+03 3.011710477452970380e+01
2.896000000000000000e+03 1.171900000000000091e+03 3.004147133547223447e+01
2.897000000000000000e+03 1.172400000000000091e+03 3.019006459085505156e+01
2.898000000000000000e+03 1.172799999999999955e+03 3.019205193424256350e+01
2.899000000000000000e+03 1.173299999999999955e+03 3.011328610430950548e+01
2.900000000000000000e+03 1.173799999999999955e+03 3.027474194770287141e+01
2.901000000000000000e+03 1.174099999999999909e+03 3.027358584641072881e+01
2.902000000000000000e+03 1.174599999999999909e+03 3.068615322910318710e+01
2.903000000000000000e+03 1.174599999999999909e+03 3.090048543308017059e+01
2.904000000000000000e+03 1.174700000000000045e+03 3.103884662805626959e+01
2.905000000000000000e+03 1.175299999999999955e+03 3.092587913059223226e+01
2.906000000000000000e+03 1.175500000000000000e+03 3.083585575267856882e+01
2.907000000000000000e+03 1.175799999999999955e+03 3.067181116269464525e+01
2.908000000000000000e+03 1.175799999999999955e+03 3.075646273549674348e+01
2.909000000000000000e+03 1.176299999999999955e+03 3.068892308309302308e+01
2.910000000000000000e+03 1.176400000000000091e+03 3.062090788987158518e+01
2.911000000000000000e+03 1.176700000000000045e+03 3.093881057830116532e+01
2.912000000000000000e+03 1.177000000000000000e+03 3.073434560878106581e+01
2.913000000000000000e+03 1.177599999999999909e+03 3.095545186231336388e+01
2.914000000000000000e+03 1.178099999999999909e+03 3.112699792784392372e+01
2.915000000000000000e+03 1.178500000000000000e+03 3.085854824841894484e+01
2.916000000000000000e+03 1.178500000000000000e+03 3.096207357397110727e+01
2.917000000000000000e+03 1.179299999999999955e+03 3.089352683006587341e+01
2.918000000000000000e+03 1.179099999999999909e+03 3.102402294996572607e+01
2.919000000000000000e+03 1.179599999999999909e+03 3.135665798518713387e+01
2.920000000000000000e+03 1.179900000000000091e+03 3.115268848751259867e+01
2.921000000000000000e+03 1.180200000000000045e+03 3.119871792237623254e+01
2.922000000000000000e+03 1.180700000000000045e+03 3.113213773578679167e+01
2.923000000000000000e+03 1.181000000000000000e+03 3.128897569432403003e+01
2.924000000000000000e+03 1.181599999999999909e+03 3.149349139107951956e+01
2.925000000000000000e+03 1.182099999999999909e+03 3.148475821727078028e+01
2.926000000000000000e+03 1.182599999999999909e+03 3.165501540040693129e+01
2.927000000000000000e+03 1.182900000000000091e+03 3.163052323310507674e+01
2.928000000000000000e+03 1.183299999999999955e+03 3.156279455308100523e+01
2.929000000000000000e+03 1.183400000000000091e+03 3.133113467463315516e+01
2.930000000000000000e+03 1.183799999999999955e+03 3.162530632262713937e+01
2.931000000000000000e+03 1.184000000000000000e+03 3.191551346915791143e+01
2.932000000000000000e+03 1.184400000000000091e+03 3.179685519041152020e+01
2.933000000000000000e+03 1.184599999999999909e+03 3.206929996117781911e+01
2.934000000000000000e+03 1.184900000000000091e+03 3.203888262720783331e+01
2.935000000000000000e+03 1.185099999999999909e+03 3.196701424906617817e+01
2.936000000000000000e+03 1.185599999999999909e+03 3.206618156251223439e+01
2.937000000000000000e+03 1.185799999999999955e+03 3.221738661033820961e+01
2.938000000000000000e+03 1.186400000000000091e+03 3.230851281009387321e+01
2.939000000000000000e+03 1.186299999999999955e+03 3.218400223713639008e+01
2.940000000000000000e+03 1.186599999999999909e+03 3.202249209540069330e+01
2.941000000000000000e+03 1.186799999999999955e+03 3.203997503120125856e+01
2.942000000000000000e+03 1.186799999999999955e+03 3.198374587192688168e+01
2.943000000000000000e+03 1.187200000000000045e+03 3.219565188033936920e+01
2.944000000000000000e+03 1.187500000000000000e+03 3.183787053180535764e+01
2.945000000000000000e+03 1.188000000000000000e+03 3.182137646300046541e+01
2.946000000000000000e+03 1.188299999999999955e+03 3.189372979129283436e+01
2.947000000000000000e+03 1.188700000000000045e+03 3.171135443338868143e+01
2.948000000000000000e+03 1.188900000000000091e+03 3.190752262398320127e+01
2.949000000000000000e+03 1.189200000000000045e+03 3.174523586303935119e+01
2.950000000000000000e+03 1.189700000000000045e+03 3.176491775528468153e+01
2.951000000000000000e+03 1.190400000000000091e+03 3.170236584231529875e+01
2.952000000000000000e+03 1.190700000000000045e+03 3.158496477756465737e+01
2.953000000000000000e+03 1.191099999999999909e+03 3.135745525389456745e+01
2.954000000000000000e+03 1.191299999999999955e+03 3.126355705929829298e+01
2.955000000000000000e+03 1.191900000000000091e+03 3.104013530898343376e+01
2.956000000000000000e+03 1.192000000000000000e+03 3.090307428072488705e+01
2.957000000000000000e+03 1.192099999999999909e+03 3.093040575226907762e+01
2.958000000000000000e+03 1.192400000000000091e+03 3.103288578266610287e+01
2.959000000000000000e+03 1.192700000000000045e+03 3.127315142418493110e+01
2.960000000000000000e+03 1.193000000000000000e+03 3.111912595173585316e+01
2.961000000000000000e+03 1.193000000000000000e+03 3.109983922788026334e+01
2.962000000000000000e+03 1.193099999999999909e+03 3.113984585703660812e+01
2.963000000000000000e+03 1.193500000000000000e+03 3.110064308016797341e+01
2.964000000000000000e+03 1.194000000000000000e+03 3.102257242718598107e+01
2.965000000000000000e+03 1.194299999999999955e+03 3.086438076488819249e+01
2.966000000000000000e+03 1.194700000000000045e+03 3.106782901974323607e+01
2.967000000000000000e+03 1.194900000000000091e+03 3.087215573943614189e+01
2.968000000000000000e+03 1.195599999999999909e+03 3.091989650694193159e+01
2.969000000000000000e+03 1.195799999999999955e+03 3.092830418888173938e+01
2.970000000000000000e+03 1.196299999999999955e+03 3.069543940066667531e+01
2.971000000000000000e+03 1.196500000000000000e+03 3.079042058822841099e+01
2.972000000000000000e+03 1.196900000000000091e+03 3.088187170493394618e+01
2.973000000000000000e+03 1.197099999999999909e+03 3.094656685320683565e+01
2.974000000000000000e+03 1.197400000000000091e+03 3.090048543308017059e+01
2.975000000000000000e+03 1.197599999999999909e+03 3.095222124500921268e+01
2.976000000000000000e+03 1.198200000000000045e+03 3.098967570014245965e+01
2.977000000000000000e+03 1.198599999999999909e+03 3.079025819963190713e+01
2.978000000000000000e+03 1.198900000000000091e+03 3.062498979591666881e+01
2.979000000000000000e+03 1.199500000000000000e+03 3.074491827928641641e+01
2.980000000000000000e+03 1.199700000000000045e+03 3.081249746450293969e+01
2.981000000000000000e+03 1.200000000000000000e+03 3.073109174760961793e+01
2.982000000000000000e+03 1.200299999999999955e+03 3.090000000000000213e+01
2.983000000000000000e+03 1.201000000000000000e+03 3.087717603667796595e+01
2.984000000000000000e+03 1.201500000000000000e+03 3.060473819525336125e+01
2.985000000000000000e+03 1.201700000000000045e+03 3.061388573833776050e+01
2.986000000000000000e+03 1.202299999999999955e+03 3.081898765371763460e+01
2.987000000000000000e+03 1.202700000000000045e+03 3.090970721310701919e+01
2.988000000000000000e+03 1.203099999999999909e+03 3.090776601438544446e+01
2.989000000000000000e+03 1.203599999999999909e+03 3.075776324767455705e+01
2.990000000000000000e+03 1.204099999999999909e+03 3.079756483879853945e+01
2.991000000000000000e+03 1.204599999999999909e+03 3.071872393183024030e+01
2.992000000000000000e+03 1.204900000000000091e+03 3.056615775657778045e+01
2.993000000000000000e+03 1.205299999999999955e+03 3.042383933694102183e+01
2.994000000000000000e+03 1.205900000000000091e+03 3.031979551382231719e+01
2.995000000000000000e+03 1.206299999999999955e+03 3.034814656614139849e+01
2.996000000000000000e+03 1.206599999999999909e+03 3.007390895776603301e+01
2.997000000000000000e+03 1.206900000000000091e+03 2.993476240092778795e+01
2.998000000000000000e+03 1.207299999999999955e+03 2.996347776877711055e+01
2.999000000000000000e+03 1.207599999999999909e+03 2.993058636244869675e+01
3.000000000000000000e+03 1.207799999999999955e+03 3.024499958670854483e+01
3.001000000000000000e+03 1.208000000000000000e+03 2.995997329771840967e+01
3.002000000000000000e+03 1.208200000000000045e+03 3.013569312293977731e+01
3.003000000000000000e+03 1.208299999999999955e+03 3.009335474818319511e+01
3.004000000000000000e+03 1.208799999999999955e+03 3.014896349793803410e+01
3.005000000000000000e+03 1.209200000000000045e+03 3.016222803441416644e+01
3.006000000000000000e+03 1.209799999999999955e+03 3.044930212664979763e+01
3.007000000000000000e+03 1.210200000000000045e+03 3.025491695576109308e+01
3.008000000000000000e+03 1.210500000000000000e+03 3.003414723277489529e+01
3.009000000000000000e+03 1.210900000000000091e+03 2.997148644962408071e+01
3.010000000000000000e+03 1.210900000000000091e+03 3.007474023162960108e+01
3.011000000000000000e+03 1.211400000000000091e+03 3.003065100859453551e+01
3.012000000000000000e+03 1.211700000000000045e+03 2.991671773440394944e+01
3.013000000000000000e+03 1.211900000000000091e+03 2.988126503346202156e+01
3.014000000000000000e+03 1.212200000000000045e+03 2.980872355536210705e+01
3.015000000000000000e+03 1.212599999999999909e+03 2.968568678673275940e+01
3.016000000000000000e+03 1.213099999999999909e+03 2.970673324349212407e+01
3.017000000000000000e+03 1.213799999999999955e+03 2.966074847336122033e+01
3.018000000000000000e+03 1.213900000000000091e+03 2.963933197627773808e+01
3.019000000000000000e+03 1.214299999999999955e+03 2.934297190129179711e+01
3.020000000000000000e+03 1.215099999999999909e+03 2.937158490786631049e+01
3.021000000000000000e+03 1.215500000000000000e+03 2.937771264070774890e+01
3.022000000000000000e+03 1.215900000000000091e+03 2.962920856182291018e+01
3.023000000000000000e+03 1.216400000000000091e+03 2.996397837404105147e+01
3.024000000000000000e+03 1.216799999999999955e+03 2.999599973329777214e+01
3.025000000000000000e+03 1.217200000000000045e+03 2.979530164304432560e+01
3.026000000000000000e+03 1.217500000000000000e+03 2.965889411289638744e+01
3.027000000000000000e+03 1.217799999999999955e+03 2.959662142880500824e+01
3.028000000000000000e+03 1.218000000000000000e+03 2.950254226333724006e+01
3.029000000000000000e+03 1.218299999999999955e+03 2.934637967450159124e+01
3.030000000000000000e+03 1.218500000000000000e+03 2.911786393264451078e+01
3.031000000000000000e+03 1.218599999999999909e+03 2.925474320516247317e+01
3.032000000000000000e+03 1.218799999999999955e+03 2.905443167573580254e+01
3.033000000000000000e+03 1.219099999999999909e+03 2.913571691240838391e+01
3.034000000000000000e+03 1.219299999999999955e+03 2.903807844882301836e+01
3.035000000000000000e+03 1.219500000000000000e+03 2.900775758310179953e+01
3.036000000000000000e+03 1.219799999999999955e+03 2.874995652170625249e+01
3.037000000000000000e+03 1.220200000000000045e+03 2.903377343715418135e+01
3.038000000000000000e+03 1.220500000000000000e+03 2.888338622807235723e+01
3.039000000000000000e+03 1.221000000000000000e+03 2.881666184692459964e+01
3.040000000000000000e+03 1.221599999999999909e+03 2.904548157631406724e+01
3.041000000000000000e+03 1.222200000000000045e+03 2.895099307450436754e+01
3.042000000000000000e+03 1.222500000000000000e+03 2.884874347350331192e+01
3.043000000000000000e+03 1.222799999999999955e+03 2.885411582426327115e+01
3.044000000000000000e+03 1.223500000000000000e+03 2.889030979411608868e+01
3.045000000000000000e+03 1.223700000000000045e+03 2.869163641202780823e+01
3.046000000000000000e+03 1.224099999999999909e+03 2.862673575523412595e+01
3.047000000000000000e+03 1.224299999999999955e+03 2.894840237387894177e+01
3.048000000000000000e+03 1.224299999999999955e+03 2.904496514027861664e+01
3.049000000000000000e+03 1.224500000000000000e+03 2.904221065965881365e+01
3.050000000000000000e+03 1.224799999999999955e+03 2.907507523636009239e+01
3.051000000000000000e+03 1.225200000000000045e+03 2.927729495701404261e+01
3.052000000000000000e+03 1.225400000000000091e+03 2.919999999999999929e+01
3.053000000000000000e+03 1.225700000000000045e+03 2.915150081899729528e+01
3.054000000000000000e+03 1.226299999999999955e+03 2.925764857263823160e+01
3.055000000000000000e+03 1.226599999999999909e+03 2.929573347776088710e+01
3.056000000000000000e+03 1.226799999999999955e+03 2.949169374586681869e+01
3.057000000000000000e+03 1.227200000000000045e+03 2.953574106062009719e+01
3.058000000000000000e+03 1.227299999999999955e+03 2.958732836874597183e+01
3.059000000000000000e+03 1.227400000000000091e+03 2.946591250920289795e+01
3.060000000000000000e+03 1.227500000000000000e+03 2.959814183356786188e+01
3.061000000000000000e+03 1.228099999999999909e+03 2.929658683191610180e+01
3.062000000000000000e+03 1.228299999999999955e+03 2.921318195609646651e+01
3.063000000000000000e+03 1.228799999999999955e+03 2.935234232561346701e+01
3.064000000000000000e+03 1.229000000000000000e+03 2.916504757410829285e+01
3.065000000000000000e+03 1.229200000000000045e+03 2.950525376945603995e+01
3.066000000000000000e+03 1.229400000000000091e+03 2.966546814058392556e+01
3.067000000000000000e+03 1.229599999999999909e+03 2.922054072052739926e+01
3.068000000000000000e+03 1.229799999999999955e+03 2.923969904085881311e+01
3.069000000000000000e+03 1.230099999999999909e+03 2.910137453798359530e+01
3.070000000000000000e+03 1.230099999999999909e+03 2.910137453798359530e+01
3.071000000000000000e+03 1.230400000000000091e+03 2.886589683346076285e+01
3.072000000000000000e+03 1.230799999999999955e+03 2.908539152220577861e+01
3.073000000000000000e+03 1.231299999999999955e+03 2.931228411434359771e+01
3.074000000000000000e+03 1.231599999999999909e+03 2.922054072052739926e+01
3.075000000000000000e+03 1.232099999999999909e+03 2.915630292063793050e+01
3.076000000000000000e+03 1.232700000000000045e+03 2.934637967450159124e+01
3.077000000000000000e+03 1.232900000000000091e+03 2.919743139387436059e+01
3.078000000000000000e+03 1.233299999999999955e+03 2.910000000000000142e+01
3.079000000000000000e+03 1.233900000000000091e+03 2.896705024678902163e+01
3.080000000000000000e+03 1.234400000000000091e+03 2.919999999999999929e+01
3.081000000000000000e+03 1.234700000000000045e+03 2.893803725203214228e+01
3.082000000000000000e+03 1.234700000000000045e+03 2.905529211692768499e+01
3.083000000000000000e+03 1.235099999999999909e+03 2.911168150416598621e+01
3.084000000000000000e+03 1.235400000000000091e+03 2.943535289409658162e+01
3.085000000000000000e+03 1.235900000000000091e+03 2.945997284452244713e+01
3.086000000000000000e+03 1.236200000000000045e+03 2.921917178839947837e+01
3.087000000000000000e+03 1.236599999999999909e+03 2.936051770660728266e+01
3.088000000000000000e+03 1.236900000000000091e+03 2.925217940598614419e+01
3.089000000000000000e+03 1.237299999999999955e+03 2.901051533496087487e+01
3.090000000000000000e+03 1.237599999999999909e+03 2.908676675053451177e+01
3.091000000000000000e+03 1.238000000000000000e+03 2.916504757410829285e+01
3.092000000000000000e+03 1.238500000000000000e+03 2.898361606149239478e+01
3.093000000000000000e+03 1.238599999999999909e+03 2.887975069144468776e+01
3.094000000000000000e+03 1.238900000000000091e+03 2.856728898583132903e+01
3.095000000000000000e+03 1.239400000000000091e+03 2.859790202095251388e+01
3.096000000000000000e+03 1.239700000000000045e+03 2.854837998906417695e+01
3.097000000000000000e+03 1.240200000000000045e+03 2.844925306576606872e+01
3.098000000000000000e+03 1.240900000000000091e+03 2.865117798625389867e+01
3.099000000000000000e+03 1.241200000000000045e+03 2.837886537548673616e+01
3.100000000000000000e+03 1.241900000000000091e+03 2.841284920594905827e+01
3.101000000000000000e+03 1.242099999999999909e+03 2.840932945354395400e+01
3.102000000000000000e+03 1.242200000000000045e+03 2.858950856520622352e+01
3.103000000000000000e+03 1.242500000000000000e+03 2.868187581034406364e+01
3.104000000000000000e+03 1.242700000000000045e+03 2.855188259992675270e+01
3.105000000000000000e+03 1.243200000000000045e+03 2.832948993540123794e+01
3.106000000000000000e+03 1.243700000000000045e+03 2.798231584411840700e+01
3.107000000000000000e+03 1.244400000000000091e+03 2.794351445326804040e+01
3.108000000000000000e+03 1.244799999999999955e+03 2.778776709273344991e+01
3.109000000000000000e+03 1.245200000000000045e+03 2.781294662562742559e+01
3.110000000000000000e+03 1.245400000000000091e+03 2.739781013146853539e+01
3.111000000000000000e+03 1.245799999999999955e+03 2.715069059895162340e+01
3.112000000000000000e+03 1.246299999999999955e+03 2.709630971184083492e+01
3.113000000000000000e+03 1.246799999999999955e+03 2.701407040784487279e+01
3.114000000000000000e+03 1.247000000000000000e+03 2.690724809414741969e+01
3.115000000000000000e+03 1.247500000000000000e+03 2.711918140357485285e+01
3.116000000000000000e+03 1.247599999999999909e+03 2.670280884101895325e+01
3.117000000000000000e+03 1.247900000000000091e+03 2.664000750750644997e+01
3.118000000000000000e+03 1.248200000000000045e+03 2.667133292507144304e+01
3.119000000000000000e+03 1.248700000000000045e+03 2.649924527227143400e+01
3.120000000000000000e+03 1.249299999999999955e+03 2.652187776157638766e+01
3.121000000000000000e+03 1.249799999999999955e+03 2.653601326499518009e+01
3.122000000000000000e+03 1.250099999999999909e+03 2.632660251532658080e+01
3.123000000000000000e+03 1.250700000000000045e+03 2.619942747466058819e+01
3.124000000000000000e+03 1.251099999999999909e+03 2.618950171347290024e+01
3.125000000000000000e+03 1.251599999999999909e+03 2.636361128525452813e+01
3.126000000000000000e+03 1.252099999999999909e+03 2.639488586828895578e+01
3.127000000000000000e+03 1.252400000000000091e+03 2.648471257159495806e+01
3.128000000000000000e+03 1.252599999999999909e+03 2.662404927880054828e+01
3.129000000000000000e+03 1.252799999999999955e+03 2.670131082924581634e+01
3.130000000000000000e+03 1.253000000000000000e+03 2.698518111853244505e+01
3.131000000000000000e+03 1.253299999999999955e+03 2.671722290957651325e+01
3.132000000000000000e+03 1.253599999999999909e+03 2.685591182589040216e+01
3.133000000000000000e+03 1.253900000000000091e+03 2.719356541536986427e+01
3.134000000000000000e+03 1.254099999999999909e+03 2.697943661383609992e+01
3.135000000000000000e+03 1.254700000000000045e+03 2.721782504168913164e+01
3.136000000000000000e+03 1.255000000000000000e+03 2.717351651884606412e+01
3.137000000000000000e+03 1.255599999999999909e+03 2.735763147642719417e+01
3.138000000000000000e+03 1.255799999999999955e+03 2.736347931093558827e+01
3.139000000000000000e+03 1.255900000000000091e+03 2.727801312412617563e+01
3.140000000000000000e+03 1.256099999999999909e+03 2.715676711245283670e+01
3.141000000000000000e+03 1.256799999999999955e+03 2.730860670191725603e+01
3.142000000000000000e+03 1.257099999999999909e+03 2.741696555054916828e+01
3.143000000000000000e+03 1.257299999999999955e+03 2.742644709035423034e+01
3.144000000000000000e+03 1.257599999999999909e+03 2.723306813416365557e+01
3.145000000000000000e+03 1.258299999999999955e+03 2.730586017689243405e+01
3.146000000000000000e+03 1.258799999999999955e+03 2.713595400939498603e+01
3.147000000000000000e+03 1.259200000000000045e+03 2.726829660979944947e+01
3.148000000000000000e+03 1.259599999999999909e+03 2.755793896502421703e+01
3.149000000000000000e+03 1.260099999999999909e+03 2.726701303773480944e+01
3.150000000000000000e+03 1.260400000000000091e+03 2.744521816273282866e+01
3.151000000000000000e+03 1.260500000000000000e+03 2.745632896073326279e+01
3.152000000000000000e+03 1.260799999999999955e+03 2.729395537477116918e+01
3.153000000000000000e+03 1.261099999999999909e+03 2.752616936662273517e+01
3.154000000000000000e+03 1.261299999999999955e+03 2.771299334247385104e+01
3.155000000000000000e+03 1.261400000000000091e+03 2.783954022608850565e+01
3.156000000000000000e+03 1.261700000000000045e+03 2.756465127658973557e+01
3.157000000000000000e+03 1.262200000000000045e+03 2.751654048022752264e+01
3.158000000000000000e+03 1.263000000000000000e+03 2.741167634421506705e+01
3.159000000000000000e+03 1.263400000000000091e+03 2.763403698340146519e+01
