#time av_kernels_num std_dev
1.768000000000000000e+03 4.863999999999999773e+02 6.036555309114626233e+00
1.769000000000000000e+03 4.866000000000000227e+02 5.919459434779495766e+00
1.770000000000000000e+03 4.865000000000000000e+02 5.731491952362840259e+00
1.771000000000000000e+03 4.866000000000000227e+02 5.535341001239218350e+00
1.772000000000000000e+03 4.866999999999999886e+02 5.478138369920936057e+00
1.773000000000000000e+03 4.868000000000000114e+02 5.473572873361605140e+00
1.774000000000000000e+03 4.868999999999999773e+02 5.575840743780259068e+00
1.775000000000000000e+03 4.873000000000000114e+02 5.675385449465085053e+00
1.776000000000000000e+03 4.873999999999999773e+02 5.799999999999998934e+00
1.777000000000000000e+03 4.875000000000000000e+02 5.937171043518958413e+00
1.778000000000000000e+03 4.876999999999999886e+02 5.692978130996113606e+00
1.779000000000000000e+03 4.878999999999999773e+02 5.647123161398199365e+00
1.780000000000000000e+03 4.880000000000000000e+02 6.033241251599342547e+00
1.781000000000000000e+03 4.880000000000000000e+02 6.033241251599342547e+00
1.782000000000000000e+03 4.881000000000000227e+02 6.057227088363122292e+00
1.783000000000000000e+03 4.881999999999999886e+02 6.225752966509353392e+00
1.784000000000000000e+03 4.881999999999999886e+02 6.225752966509353392e+00
1.785000000000000000e+03 4.881999999999999886e+02 6.225752966509353392e+00
1.786000000000000000e+03 4.881999999999999886e+02 6.225752966509353392e+00
1.787000000000000000e+03 4.881999999999999886e+02 6.368673331236263557e+00
1.788000000000000000e+03 4.881999999999999886e+02 6.209669878504009866e+00
1.789000000000000000e+03 4.883999999999999773e+02 6.069596362197406059e+00
1.790000000000000000e+03 4.885000000000000000e+02 6.053924347066124589e+00
1.791000000000000000e+03 4.886999999999999886e+02 6.000833275470999872e+00
1.792000000000000000e+03 4.888999999999999773e+02 5.990826320300063124e+00
1.793000000000000000e+03 4.890000000000000000e+02 6.000000000000000000e+00
1.794000000000000000e+03 4.891999999999999886e+02 5.963220606350230213e+00
1.795000000000000000e+03 4.891999999999999886e+02 5.963220606350230213e+00
1.796000000000000000e+03 4.895000000000000000e+02 5.696490147450445463e+00
1.797000000000000000e+03 4.898000000000000114e+02 5.455272678794343300e+00
1.798000000000000000e+03 4.901000000000000227e+02 5.448853090330110227e+00
1.799000000000000000e+03 4.900000000000000000e+02 5.196152422706632024e+00
1.800000000000000000e+03 4.900000000000000000e+02 5.196152422706632024e+00
1.801000000000000000e+03 4.900000000000000000e+02 5.196152422706632024e+00
1.802000000000000000e+03 4.900000000000000000e+02 5.196152422706632024e+00
1.803000000000000000e+03 4.901999999999999886e+02 5.249761899362675344e+00
1.804000000000000000e+03 4.901000000000000227e+02 5.166236541235795343e+00
1.805000000000000000e+03 4.901999999999999886e+02 5.114684741017769376e+00
1.806000000000000000e+03 4.901999999999999886e+02 5.095095681142798760e+00
1.807000000000000000e+03 4.901999999999999886e+02 5.114684741017769376e+00
1.808000000000000000e+03 4.903999999999999773e+02 5.003998401278720642e+00
1.809000000000000000e+03 4.906000000000000227e+02 4.862098312457286298e+00
1.810000000000000000e+03 4.906999999999999886e+02 4.838388161361177886e+00
1.811000000000000000e+03 4.906999999999999886e+02 4.838388161361177886e+00
1.812000000000000000e+03 4.908000000000000114e+02 4.975942121849890931e+00
1.813000000000000000e+03 4.908000000000000114e+02 4.975942121849890931e+00
1.814000000000000000e+03 4.911000000000000227e+02 5.048762224545733979e+00
1.815000000000000000e+03 4.913000000000000114e+02 4.980963762164908104e+00
1.816000000000000000e+03 4.915000000000000000e+02 4.984977432245806916e+00
1.817000000000000000e+03 4.915000000000000000e+02 4.984977432245806916e+00
1.818000000000000000e+03 4.913999999999999773e+02 5.003998401278720642e+00
1.819000000000000000e+03 4.915000000000000000e+02 4.904079934095691762e+00
1.820000000000000000e+03 4.916000000000000227e+02 4.923413450036467687e+00
1.821000000000000000e+03 4.916999999999999886e+02 4.817675788178361174e+00
1.822000000000000000e+03 4.918999999999999773e+02 4.887739763939974225e+00
1.823000000000000000e+03 4.918000000000000114e+02 4.833218389437828222e+00
1.824000000000000000e+03 4.920000000000000000e+02 4.919349550499537038e+00
1.825000000000000000e+03 4.921000000000000227e+02 5.068530358989673523e+00
1.826000000000000000e+03 4.921000000000000227e+02 5.068530358989673523e+00
1.827000000000000000e+03 4.921000000000000227e+02 5.008991914547276991e+00
1.828000000000000000e+03 4.923000000000000114e+02 5.158488150611572287e+00
1.829000000000000000e+03 4.923999999999999773e+02 5.141984052872975219e+00
1.830000000000000000e+03 4.926000000000000227e+02 5.238320341483516884e+00
1.831000000000000000e+03 4.926000000000000227e+02 5.238320341483516884e+00
1.832000000000000000e+03 4.926999999999999886e+02 5.235456045083370036e+00
1.833000000000000000e+03 4.928999999999999773e+02 5.448853090330109339e+00
1.834000000000000000e+03 4.931999999999999886e+02 5.509990925582364696e+00
1.835000000000000000e+03 4.931999999999999886e+02 5.509990925582364696e+00
1.836000000000000000e+03 4.933000000000000114e+02 5.622277118748239211e+00
1.837000000000000000e+03 4.933999999999999773e+02 5.535341001239217462e+00
1.838000000000000000e+03 4.933999999999999773e+02 5.535341001239217462e+00
1.839000000000000000e+03 4.935000000000000000e+02 5.445181356024792585e+00
1.840000000000000000e+03 4.936999999999999886e+02 5.586591089385368747e+00
1.841000000000000000e+03 4.940000000000000000e+02 5.744562646538028616e+00
1.842000000000000000e+03 4.941999999999999886e+02 5.600000000000000533e+00
1.843000000000000000e+03 4.946000000000000227e+02 5.695612346359255618e+00
1.844000000000000000e+03 4.946000000000000227e+02 5.730619512757760603e+00
1.845000000000000000e+03 4.946000000000000227e+02 5.919459434779495766e+00
1.846000000000000000e+03 4.948000000000000114e+02 5.436910887627275812e+00
1.847000000000000000e+03 4.948999999999999773e+02 5.243090691567330985e+00
1.848000000000000000e+03 4.950000000000000000e+02 5.310367218940701406e+00
1.849000000000000000e+03 4.950000000000000000e+02 5.310367218940701406e+00
1.850000000000000000e+03 4.951000000000000227e+02 5.127377497317707089e+00
1.851000000000000000e+03 4.948999999999999773e+02 5.223983154643589977e+00
1.852000000000000000e+03 4.948000000000000114e+02 5.287721626560914601e+00
1.853000000000000000e+03 4.948000000000000114e+02 5.455272678794343300e+00
1.854000000000000000e+03 4.948999999999999773e+02 5.575840743780259068e+00
1.855000000000000000e+03 4.950000000000000000e+02 5.567764362830021518e+00
1.856000000000000000e+03 4.951999999999999886e+02 5.617828762075256499e+00
1.857000000000000000e+03 4.955000000000000000e+02 5.937171043518958413e+00
1.858000000000000000e+03 4.955000000000000000e+02 5.987486951969081872e+00
1.859000000000000000e+03 4.955000000000000000e+02 5.852349955359812839e+00
1.860000000000000000e+03 4.958000000000000114e+02 6.128621378417825838e+00
1.861000000000000000e+03 4.961000000000000227e+02 6.106553856308809536e+00
1.862000000000000000e+03 4.963000000000000114e+02 6.197580172938468301e+00
1.863000000000000000e+03 4.963999999999999773e+02 6.118823416311340857e+00
1.864000000000000000e+03 4.965000000000000000e+02 6.248999919987197060e+00
1.865000000000000000e+03 4.966000000000000227e+02 6.264183905346329517e+00
1.866000000000000000e+03 4.971999999999999886e+02 6.029925372672535033e+00
1.867000000000000000e+03 4.973000000000000114e+02 6.165225056719341623e+00
1.868000000000000000e+03 4.973000000000000114e+02 6.165225056719341623e+00
1.869000000000000000e+03 4.976000000000000227e+02 6.311893535223799034e+00
1.870000000000000000e+03 4.976000000000000227e+02 6.311893535223799034e+00
1.871000000000000000e+03 4.976999999999999886e+02 6.132699242584786603e+00
1.872000000000000000e+03 4.978000000000000114e+02 5.963220606350230213e+00
1.873000000000000000e+03 4.976999999999999886e+02 5.933801479658719735e+00
1.874000000000000000e+03 4.978999999999999773e+02 6.106553856308809536e+00
1.875000000000000000e+03 4.980000000000000000e+02 6.244997998398398309e+00
1.876000000000000000e+03 4.981999999999999886e+02 6.630233781700311191e+00
1.877000000000000000e+03 4.983999999999999773e+02 6.636264009214822401e+00
1.878000000000000000e+03 4.986000000000000227e+02 6.696267617113282000e+00
1.879000000000000000e+03 4.983999999999999773e+02 6.785278181474948767e+00
1.880000000000000000e+03 4.986000000000000227e+02 6.606057825965496733e+00
1.881000000000000000e+03 4.986000000000000227e+02 6.606057825965496733e+00
1.882000000000000000e+03 4.988000000000000114e+02 6.690291473471093653e+00
1.883000000000000000e+03 4.988000000000000114e+02 6.690291473471093653e+00
1.884000000000000000e+03 4.988000000000000114e+02 6.690291473471093653e+00
1.885000000000000000e+03 4.990000000000000000e+02 6.618156843109718857e+00
1.886000000000000000e+03 4.993000000000000114e+02 6.573431371817919810e+00
1.887000000000000000e+03 4.993999999999999773e+02 6.499230723708767421e+00
1.888000000000000000e+03 4.995000000000000000e+02 6.726812023536854923e+00
1.889000000000000000e+03 4.996000000000000227e+02 6.916646586316232082e+00
1.890000000000000000e+03 4.996999999999999886e+02 6.812488532100440253e+00
1.891000000000000000e+03 5.000000000000000000e+02 6.511528238439882266e+00
1.892000000000000000e+03 5.001000000000000227e+02 6.472248450113761820e+00
1.893000000000000000e+03 5.001999999999999886e+02 6.446704584514479919e+00
1.894000000000000000e+03 5.001000000000000227e+02 6.487680633323436474e+00
1.895000000000000000e+03 5.005000000000000000e+02 6.606814663663572063e+00
1.896000000000000000e+03 5.008999999999999773e+02 6.992138442565335232e+00
1.897000000000000000e+03 5.010000000000000000e+02 7.099295739719539533e+00
1.898000000000000000e+03 5.010000000000000000e+02 7.099295739719539533e+00
1.899000000000000000e+03 5.011000000000000227e+02 7.091544260596558402e+00
1.900000000000000000e+03 5.013000000000000114e+02 7.057619995437556248e+00
1.901000000000000000e+03 5.013000000000000114e+02 7.057619995437556248e+00
1.902000000000000000e+03 5.013999999999999773e+02 6.974238309665076407e+00
1.903000000000000000e+03 5.015000000000000000e+02 6.902897942168926271e+00
1.904000000000000000e+03 5.016999999999999886e+02 6.943342134735980942e+00
1.905000000000000000e+03 5.018000000000000114e+02 6.823488843692793182e+00
1.906000000000000000e+03 5.020000000000000000e+02 6.587867636800241122e+00
1.907000000000000000e+03 5.020000000000000000e+02 6.496152707564686324e+00
1.908000000000000000e+03 5.021000000000000227e+02 6.518435395092904372e+00
1.909000000000000000e+03 5.021000000000000227e+02 6.518435395092904372e+00
1.910000000000000000e+03 5.021999999999999886e+02 6.523802572120037446e+00
1.911000000000000000e+03 5.023000000000000114e+02 6.618912297349166529e+00
1.912000000000000000e+03 5.023000000000000114e+02 6.723838189605697124e+00
1.913000000000000000e+03 5.025000000000000000e+02 6.711929677819933993e+00
1.914000000000000000e+03 5.026999999999999886e+02 6.856383886568780284e+00
1.915000000000000000e+03 5.028000000000000114e+02 6.867313885355758707e+00
1.916000000000000000e+03 5.028000000000000114e+02 6.867313885355758707e+00
1.917000000000000000e+03 5.028000000000000114e+02 6.867313885355758707e+00
1.918000000000000000e+03 5.028000000000000114e+02 6.584831053261732237e+00
1.919000000000000000e+03 5.028999999999999773e+02 6.564297372910522732e+00
1.920000000000000000e+03 5.030000000000000000e+02 6.633249580710799620e+00
1.921000000000000000e+03 5.031000000000000227e+02 6.655073252789933669e+00
1.922000000000000000e+03 5.031999999999999886e+02 6.690291473471093653e+00
1.923000000000000000e+03 5.033999999999999773e+02 6.452906321960670155e+00
1.924000000000000000e+03 5.035000000000000000e+02 6.530696746902278527e+00
1.925000000000000000e+03 5.035000000000000000e+02 6.530696746902278527e+00
1.926000000000000000e+03 5.036000000000000227e+02 6.711184694225005742e+00
1.927000000000000000e+03 5.038000000000000114e+02 6.690291473471093653e+00
1.928000000000000000e+03 5.040000000000000000e+02 6.870225614927067070e+00
1.929000000000000000e+03 5.043000000000000114e+02 6.972087205421344969e+00
1.930000000000000000e+03 5.043999999999999773e+02 6.814690014960326891e+00
1.931000000000000000e+03 5.048000000000000114e+02 6.954135460285485237e+00
1.932000000000000000e+03 5.050000000000000000e+02 6.985699678629192277e+00
1.933000000000000000e+03 5.051000000000000227e+02 6.934695379034322649e+00
1.934000000000000000e+03 5.051999999999999886e+02 6.794115100585212730e+00
1.935000000000000000e+03 5.053000000000000114e+02 6.900000000000001243e+00
1.936000000000000000e+03 5.053000000000000114e+02 6.900000000000001243e+00
1.937000000000000000e+03 5.055000000000000000e+02 6.902897942168926271e+00
1.938000000000000000e+03 5.058000000000000114e+02 6.720119046564577481e+00
1.939000000000000000e+03 5.058999999999999773e+02 6.818357573492312973e+00
1.940000000000000000e+03 5.061000000000000227e+02 6.729784543356494453e+00
1.941000000000000000e+03 5.063000000000000114e+02 6.870953354520755063e+00
1.942000000000000000e+03 5.063000000000000114e+02 6.753517601961219086e+00
1.943000000000000000e+03 5.065000000000000000e+02 6.946221994724901982e+00
1.944000000000000000e+03 5.066999999999999886e+02 6.914477565225012334e+00
1.945000000000000000e+03 5.068999999999999773e+02 6.862215385719103722e+00
1.946000000000000000e+03 5.070000000000000000e+02 6.782329983125268136e+00
1.947000000000000000e+03 5.073000000000000114e+02 6.435060217278468109e+00
1.948000000000000000e+03 5.073999999999999773e+02 6.296030495478876610e+00
1.949000000000000000e+03 5.071999999999999886e+02 6.523802572120037446e+00
1.950000000000000000e+03 5.076000000000000227e+02 6.499230723708768309e+00
1.951000000000000000e+03 5.076000000000000227e+02 6.499230723708768309e+00
1.952000000000000000e+03 5.076999999999999886e+02 6.558200972827838982e+00
1.953000000000000000e+03 5.078000000000000114e+02 6.705221845696084593e+00
1.954000000000000000e+03 5.078000000000000114e+02 6.690291473471092765e+00
1.955000000000000000e+03 5.078000000000000114e+02 6.690291473471092765e+00
1.956000000000000000e+03 5.076999999999999886e+02 6.664082832618454688e+00
1.957000000000000000e+03 5.078000000000000114e+02 6.446704584514479919e+00
1.958000000000000000e+03 5.081000000000000227e+02 6.533758489567852656e+00
1.959000000000000000e+03 5.080000000000000000e+02 6.633249580710799620e+00
1.960000000000000000e+03 5.081000000000000227e+02 6.640030120413610959e+00
1.961000000000000000e+03 5.081999999999999886e+02 6.794115100585212730e+00
1.962000000000000000e+03 5.081999999999999886e+02 6.794115100585212730e+00
1.963000000000000000e+03 5.085000000000000000e+02 6.859300255857006867e+00
1.964000000000000000e+03 5.086999999999999886e+02 6.841783393238930699e+00
1.965000000000000000e+03 5.088000000000000114e+02 6.925315877272314680e+00
1.966000000000000000e+03 5.090000000000000000e+02 6.782329983125268136e+00
1.967000000000000000e+03 5.091999999999999886e+02 6.600000000000000533e+00
1.968000000000000000e+03 5.091999999999999886e+02 6.600000000000000533e+00
1.969000000000000000e+03 5.093999999999999773e+02 6.560487786742689842e+00
1.970000000000000000e+03 5.098000000000000114e+02 6.630233781700311191e+00
1.971000000000000000e+03 5.100000000000000000e+02 6.870225614927067070e+00
1.972000000000000000e+03 5.101999999999999886e+02 6.852736679604726433e+00
1.973000000000000000e+03 5.103999999999999773e+02 6.858571279792897712e+00
1.974000000000000000e+03 5.103999999999999773e+02 7.031358332498777841e+00
1.975000000000000000e+03 5.106000000000000227e+02 7.200000000000000178e+00
1.976000000000000000e+03 5.105000000000000000e+02 7.116881339463233758e+00
1.977000000000000000e+03 5.105000000000000000e+02 7.074602462329597330e+00
1.978000000000000000e+03 5.106999999999999886e+02 7.211795892841117883e+00
1.979000000000000000e+03 5.108000000000000114e+02 7.372923436466704672e+00
1.980000000000000000e+03 5.110000000000000000e+02 7.211102550927978250e+00
1.981000000000000000e+03 5.111000000000000227e+02 6.949100661236674803e+00
1.982000000000000000e+03 5.111000000000000227e+02 6.949100661236674803e+00
1.983000000000000000e+03 5.111999999999999886e+02 6.982836100038436911e+00
1.984000000000000000e+03 5.113000000000000114e+02 6.885491994040804364e+00
1.985000000000000000e+03 5.113999999999999773e+02 6.931089380465381034e+00
1.986000000000000000e+03 5.116999999999999886e+02 7.029224708315990000e+00
1.987000000000000000e+03 5.116999999999999886e+02 7.029224708315990000e+00
1.988000000000000000e+03 5.120000000000000000e+02 7.169379331573968450e+00
1.989000000000000000e+03 5.121000000000000227e+02 7.286288492778747461e+00
1.990000000000000000e+03 5.122000000000000455e+02 7.208328516376039552e+00
1.991000000000000000e+03 5.122999999999999545e+02 7.321885003194190666e+00
1.992000000000000000e+03 5.122000000000000455e+02 7.467261881037787319e+00
1.993000000000000000e+03 5.123999999999999773e+02 7.351190379795641050e+00
1.994000000000000000e+03 5.123999999999999773e+02 7.351190379795641050e+00
1.995000000000000000e+03 5.125000000000000000e+02 7.539893898457723509e+00
1.996000000000000000e+03 5.125000000000000000e+02 7.539893898457723509e+00
1.997000000000000000e+03 5.125000000000000000e+02 7.539893898457723509e+00
1.998000000000000000e+03 5.127000000000000455e+02 7.963039620647379913e+00
1.999000000000000000e+03 5.127000000000000455e+02 7.963039620647379913e+00
2.000000000000000000e+03 5.127000000000000455e+02 7.963039620647379913e+00
2.001000000000000000e+03 5.127999999999999545e+02 7.858753081755398107e+00
2.002000000000000000e+03 5.130000000000000000e+02 7.810249675906653977e+00
2.003000000000000000e+03 5.132999999999999545e+02 7.707788269017253668e+00
2.004000000000000000e+03 5.132999999999999545e+02 7.707788269017253668e+00
2.005000000000000000e+03 5.133999999999999773e+02 7.631513611335564384e+00
2.006000000000000000e+03 5.132999999999999545e+02 7.642643521714197696e+00
2.007000000000000000e+03 5.132999999999999545e+02 7.642643521714197696e+00
2.008000000000000000e+03 5.135000000000000000e+02 7.800640999302557610e+00
2.009000000000000000e+03 5.136000000000000227e+02 7.838367176906168687e+00
2.010000000000000000e+03 5.137999999999999545e+02 7.896834808959853014e+00
2.011000000000000000e+03 5.138999999999999773e+02 8.067837380611980080e+00
2.012000000000000000e+03 5.140000000000000000e+02 8.024961059095552685e+00
2.013000000000000000e+03 5.143999999999999773e+02 7.927168473042565111e+00
2.014000000000000000e+03 5.146000000000000227e+02 7.863841300534999412e+00
2.015000000000000000e+03 5.148999999999999773e+02 7.955501241279519853e+00
2.016000000000000000e+03 5.151000000000000227e+02 7.828793010419932585e+00
2.017000000000000000e+03 5.151000000000000227e+02 7.828793010419932585e+00
2.018000000000000000e+03 5.151000000000000227e+02 7.930321557162734791e+00
2.019000000000000000e+03 5.152000000000000455e+02 7.972452571197897520e+00
2.020000000000000000e+03 5.153999999999999773e+02 8.175573374387877124e+00
2.021000000000000000e+03 5.157000000000000455e+02 8.038034585643432095e+00
2.022000000000000000e+03 5.157999999999999545e+02 7.947326594522208687e+00
2.023000000000000000e+03 5.158999999999999773e+02 7.879720807236763491e+00
2.024000000000000000e+03 5.161000000000000227e+02 7.828793010419932585e+00
2.025000000000000000e+03 5.161000000000000227e+02 7.828793010419932585e+00
2.026000000000000000e+03 5.162999999999999545e+02 8.025584090893319811e+00
2.027000000000000000e+03 5.162000000000000455e+02 8.109253973085314371e+00
2.028000000000000000e+03 5.160000000000000000e+02 8.306623862918074863e+00
2.029000000000000000e+03 5.161000000000000227e+02 8.129575634681062368e+00
2.030000000000000000e+03 5.162000000000000455e+02 8.047359815492281854e+00
2.031000000000000000e+03 5.163999999999999773e+02 8.002499609497021993e+00
2.032000000000000000e+03 5.166000000000000227e+02 7.989993742175270697e+00
2.033000000000000000e+03 5.167000000000000455e+02 8.161494961096279255e+00
2.034000000000000000e+03 5.167000000000000455e+02 8.161494961096279255e+00
2.035000000000000000e+03 5.166000000000000227e+02 8.126499861564017380e+00
2.036000000000000000e+03 5.167000000000000455e+02 8.258934555982385461e+00
2.037000000000000000e+03 5.167999999999999545e+02 8.195120499419148885e+00
2.038000000000000000e+03 5.167000000000000455e+02 8.234682750416070007e+00
2.039000000000000000e+03 5.168999999999999773e+02 8.092589202474075094e+00
2.040000000000000000e+03 5.168999999999999773e+02 8.092589202474075094e+00
2.041000000000000000e+03 5.170000000000000000e+02 8.037412518964046626e+00
2.042000000000000000e+03 5.170000000000000000e+02 8.037412518964046626e+00
2.043000000000000000e+03 5.168999999999999773e+02 8.215229759416347477e+00
2.044000000000000000e+03 5.170000000000000000e+02 8.173126696681020320e+00
2.045000000000000000e+03 5.168999999999999773e+02 8.141867107733949283e+00
2.046000000000000000e+03 5.171000000000000227e+02 8.360023923410745184e+00
2.047000000000000000e+03 5.168999999999999773e+02 8.383913167489271956e+00
2.048000000000000000e+03 5.171000000000000227e+02 8.537564055396597240e+00
2.049000000000000000e+03 5.171000000000000227e+02 8.537564055396597240e+00
2.050000000000000000e+03 5.172000000000000455e+02 8.364209466530590831e+00
2.051000000000000000e+03 5.172999999999999545e+02 8.402975663418285279e+00
2.052000000000000000e+03 5.175000000000000000e+02 8.297590011563597656e+00
2.053000000000000000e+03 5.175000000000000000e+02 8.297590011563597656e+00
2.054000000000000000e+03 5.177000000000000455e+02 8.355237878121721806e+00
2.055000000000000000e+03 5.180000000000000000e+02 8.414273587185052250e+00
2.056000000000000000e+03 5.182000000000000455e+02 8.170679286326196333e+00
2.057000000000000000e+03 5.183999999999999773e+02 8.404760555780276476e+00
2.058000000000000000e+03 5.187999999999999545e+02 8.399999999999998579e+00
2.059000000000000000e+03 5.187000000000000455e+02 8.295179322956194312e+00
2.060000000000000000e+03 5.187000000000000455e+02 8.295179322956194312e+00
2.061000000000000000e+03 5.190000000000000000e+02 8.342661445845683588e+00
2.062000000000000000e+03 5.192000000000000455e+02 8.494704232638119024e+00
2.063000000000000000e+03 5.196000000000000227e+02 8.392854103342914485e+00
2.064000000000000000e+03 5.197000000000000455e+02 8.331266410336423789e+00
2.065000000000000000e+03 5.198999999999999773e+02 8.263776376451627215e+00
2.066000000000000000e+03 5.202999999999999545e+02 8.124653838779838821e+00
2.067000000000000000e+03 5.202999999999999545e+02 8.124653838779838821e+00
2.068000000000000000e+03 5.203999999999999773e+02 8.077128202523468303e+00
2.069000000000000000e+03 5.203999999999999773e+02 8.077128202523468303e+00
2.070000000000000000e+03 5.205000000000000000e+02 7.889866919029749681e+00
2.071000000000000000e+03 5.206000000000000227e+02 7.914543574963750494e+00
2.072000000000000000e+03 5.210000000000000000e+02 7.655063683601855296e+00
2.073000000000000000e+03 5.211000000000000227e+02 7.475961476626266311e+00
2.074000000000000000e+03 5.213999999999999773e+02 7.472616676907761324e+00
2.075000000000000000e+03 5.215000000000000000e+02 7.379024325749306001e+00
2.076000000000000000e+03 5.215000000000000000e+02 7.379024325749306001e+00
2.077000000000000000e+03 5.216000000000000227e+02 7.364781055808786725e+00
2.078000000000000000e+03 5.216000000000000227e+02 7.364781055808786725e+00
2.079000000000000000e+03 5.217000000000000455e+02 7.470609078247902879e+00
2.080000000000000000e+03 5.218999999999999773e+02 7.582216034906944735e+00
2.081000000000000000e+03 5.218999999999999773e+02 7.408778576796581916e+00
2.082000000000000000e+03 5.220000000000000000e+02 7.456540752922899529e+00
2.083000000000000000e+03 5.221000000000000227e+02 7.408778576796581916e+00
2.084000000000000000e+03 5.222999999999999545e+02 7.576938695805845114e+00
2.085000000000000000e+03 5.227000000000000455e+02 7.576938695805845114e+00
2.086000000000000000e+03 5.228999999999999773e+02 7.408778576796581916e+00
2.087000000000000000e+03 5.231000000000000227e+02 7.340980860893180804e+00
2.088000000000000000e+03 5.231000000000000227e+02 7.340980860893180804e+00
2.089000000000000000e+03 5.232000000000000455e+02 7.386474125047754136e+00
2.090000000000000000e+03 5.235000000000000000e+02 7.324616030891994534e+00
2.091000000000000000e+03 5.236000000000000227e+02 7.144228439796699526e+00
2.092000000000000000e+03 5.237999999999999545e+02 6.982836100038436911e+00
2.093000000000000000e+03 5.238999999999999773e+02 7.006425622241343021e+00
2.094000000000000000e+03 5.238999999999999773e+02 7.020683727387240225e+00
2.095000000000000000e+03 5.240000000000000000e+02 7.056911505750940172e+00
2.096000000000000000e+03 5.242000000000000455e+02 7.152621896899066911e+00
2.097000000000000000e+03 5.242999999999999545e+02 7.211795892841116107e+00
2.098000000000000000e+03 5.242999999999999545e+02 7.211795892841116107e+00
2.099000000000000000e+03 5.245000000000000000e+02 7.158910531638176700e+00
2.100000000000000000e+03 5.247999999999999545e+02 7.054076835419359703e+00
2.101000000000000000e+03 5.248999999999999773e+02 7.105631569396206437e+00
2.102000000000000000e+03 5.250000000000000000e+02 6.928203230275508773e+00
2.103000000000000000e+03 5.250000000000000000e+02 6.928203230275508773e+00
2.104000000000000000e+03 5.251000000000000227e+02 7.091544260596558402e+00
2.105000000000000000e+03 5.252000000000000455e+02 7.039886362719216528e+00
2.106000000000000000e+03 5.251000000000000227e+02 7.203471385380801451e+00
2.107000000000000000e+03 5.248999999999999773e+02 7.189575787207475699e+00
2.108000000000000000e+03 5.251000000000000227e+02 7.381734213584230098e+00
2.109000000000000000e+03 5.252999999999999545e+02 7.416872656315462997e+00
2.110000000000000000e+03 5.255000000000000000e+02 7.200694410957876990e+00
2.111000000000000000e+03 5.257999999999999545e+02 7.547184905645281994e+00
2.112000000000000000e+03 5.257999999999999545e+02 7.807688518377252862e+00
2.113000000000000000e+03 5.258999999999999773e+02 8.263776376451627215e+00
2.114000000000000000e+03 5.258999999999999773e+02 8.263776376451627215e+00
2.115000000000000000e+03 5.261000000000000227e+02 8.263776376451627215e+00
2.116000000000000000e+03 5.262999999999999545e+02 8.198170527623830139e+00
2.117000000000000000e+03 5.262999999999999545e+02 8.198170527623830139e+00
2.118000000000000000e+03 5.261000000000000227e+02 8.080222769206304889e+00
2.119000000000000000e+03 5.262000000000000455e+02 8.243785538209978725e+00
2.120000000000000000e+03 5.266000000000000227e+02 8.212186067059123573e+00
2.121000000000000000e+03 5.265000000000000000e+02 8.369587803470372123e+00
2.122000000000000000e+03 5.266000000000000227e+02 8.428523002282190646e+00
2.123000000000000000e+03 5.268999999999999773e+02 8.584287972802401967e+00
2.124000000000000000e+03 5.268999999999999773e+02 8.584287972802401967e+00
2.125000000000000000e+03 5.272000000000000455e+02 8.388086790204305032e+00
2.126000000000000000e+03 5.272000000000000455e+02 8.565045242145540527e+00
2.127000000000000000e+03 5.272999999999999545e+02 8.649277426467483210e+00
2.128000000000000000e+03 5.277000000000000455e+02 8.579627031520658420e+00
2.129000000000000000e+03 5.277000000000000455e+02 8.579627031520658420e+00
2.130000000000000000e+03 5.277000000000000455e+02 8.497646733066748226e+00
2.131000000000000000e+03 5.277999999999999545e+02 8.388086790204306809e+00
2.132000000000000000e+03 5.280000000000000000e+02 8.694826047713663186e+00
2.133000000000000000e+03 5.281000000000000227e+02 8.595929269136641793e+00
2.134000000000000000e+03 5.281000000000000227e+02 8.642337646724987721e+00
2.135000000000000000e+03 5.280000000000000000e+02 8.555699854482975653e+00
2.136000000000000000e+03 5.280000000000000000e+02 8.555699854482975653e+00
2.137000000000000000e+03 5.281000000000000227e+02 8.560957890329795816e+00
2.138000000000000000e+03 5.281000000000000227e+02 8.502352615599990671e+00
2.139000000000000000e+03 5.282000000000000455e+02 8.529947244854445998e+00
2.140000000000000000e+03 5.280000000000000000e+02 8.683317338436964405e+00
2.141000000000000000e+03 5.280000000000000000e+02 8.683317338436964405e+00
2.142000000000000000e+03 5.278999999999999773e+02 8.514105942493314316e+00
2.143000000000000000e+03 5.281000000000000227e+02 8.324061508662703446e+00
2.144000000000000000e+03 5.282000000000000455e+02 8.364209466530590831e+00
2.145000000000000000e+03 5.282000000000000455e+02 8.364209466530590831e+00
2.146000000000000000e+03 5.286000000000000227e+02 8.464041587799529864e+00
2.147000000000000000e+03 5.287999999999999545e+02 8.292164976651148933e+00
2.148000000000000000e+03 5.290000000000000000e+02 8.270429251254133973e+00
2.149000000000000000e+03 5.290000000000000000e+02 8.270429251254133973e+00
2.150000000000000000e+03 5.290000000000000000e+02 8.330666239863411704e+00
2.151000000000000000e+03 5.292000000000000455e+02 8.231646250902668882e+00
2.152000000000000000e+03 5.292000000000000455e+02 8.231646250902668882e+00
2.153000000000000000e+03 5.292999999999999545e+02 8.307225770376049923e+00
2.154000000000000000e+03 5.295000000000000000e+02 8.546929273136639083e+00
2.155000000000000000e+03 5.295000000000000000e+02 8.546929273136639083e+00
